"full.addr.simpl","full.addr","lat","lon","success","dist.centre","neigh.name","neigh.code","optional"
"Van Speijkstraat 121, Amsterdam, Netherlands","Van Speijkstraat 121, Amsterdam, Netherlands",52.3697584,4.8600621,"OK",2133.42309593872,"De Krommert","40",TRUE
"Van Speijkstraat 123, Amsterdam, Netherlands","Van Speijkstraat 123, Amsterdam, Netherlands",52.3698303,4.8600483,"OK",2132.96837630427,"De Krommert","40",TRUE
"Van Speijkstraat 125, Amsterdam, Netherlands","Van Speijkstraat 125, Amsterdam, Netherlands",52.3698934,4.8600361,"OK",2132.60027646382,"De Krommert","40",TRUE
"Van Speijkstraat 130, Amsterdam, Netherlands","Van Speijkstraat 130, Amsterdam, Netherlands",52.3702996,4.8603042,"OK",2107.43851552251,"De Krommert","40",TRUE
"Van Speijkstraat 132, Amsterdam, Netherlands","Van Speijkstraat 132, Amsterdam, Netherlands",52.3704025,4.8602518,"OK",2109.30704855263,"De Krommert","40",TRUE
"Van Speijkstraat 134, Amsterdam, Netherlands","Van Speijkstraat 134, Amsterdam, Netherlands",52.3704615,4.8602755,"OK",2106.78359032474,"De Krommert","40",TRUE
"Van Speijkstraat 136, Amsterdam, Netherlands","Van Speijkstraat 136, Amsterdam, Netherlands",52.3705424,4.8602611,"OK",2106.51863000306,"De Krommert","40",TRUE
"Van Speijkstraat 138, Amsterdam, Netherlands","Van Speijkstraat 138, Amsterdam, Netherlands",52.3706227,4.8602398,"OK",2106.76721491512,"De Krommert","40",TRUE
"Van Speijkstraat 14, Amsterdam, Netherlands","Van Speijkstraat 14, Amsterdam, Netherlands",52.3668781,4.8608926,"OK",2158.29937514177,"De Krommert","40",TRUE
"Van Speijkstraat 154, Amsterdam, Netherlands","Van Speijkstraat 154, Amsterdam, Netherlands",52.3711978,4.8601479,"OK",2105.5723691477,"De Krommert","40",TRUE
"Van Speijkstraat 155, Amsterdam, Netherlands","Van Speijkstraat 155, Amsterdam, Netherlands",52.371118,4.8597557,"OK",2133.05150947748,"De Krommert","40",TRUE
"Van Speijkstraat 177, Amsterdam, Netherlands","Van Speijkstraat 177, Amsterdam, Netherlands",52.3713237,4.8599308,"OK",2118.92972893639,"De Krommert","40",TRUE
"Van Speijkstraat 179, Amsterdam, Netherlands","Van Speijkstraat 179, Amsterdam, Netherlands",52.3713875,4.8599285,"OK",2118.43442099326,"De Krommert","40",TRUE
"Van Speijkstraat 18, Amsterdam, Netherlands","Van Speijkstraat 18_20, Amsterdam, Netherlands",52.3670303,4.8608673,"OK",2154.56089938179,"De Krommert","40",TRUE
"Van Speijkstraat 2, Amsterdam, Netherlands","Van Speijkstraat 2, Amsterdam, Netherlands",52.3665427,4.8609886,"OK",2164.40602342445,"De Krommert","40",TRUE
"Van Speijkstraat 22, Amsterdam, Netherlands","Van Speijkstraat 22_24, Amsterdam, Netherlands",52.3671825,4.860842,"OK",2150.95064752973,"De Krommert","40",TRUE
"Van Speijkstraat 26, Amsterdam, Netherlands","Van Speijkstraat 26_28, Amsterdam, Netherlands",52.3673355,4.8608165,"OK",2147.4556651571,"De Krommert","40",TRUE
"Van Speijkstraat 30, Amsterdam, Netherlands","Van Speijkstraat 30_32, Amsterdam, Netherlands",52.3675203,4.8607432,"OK",2146.17966097944,"De Krommert","40",TRUE
"Van Speijkstraat 34, Amsterdam, Netherlands","Van Speijkstraat 34_36, Amsterdam, Netherlands",52.3676415,4.8607656,"OK",2140.85244882373,"De Krommert","40",TRUE
"Van Speijkstraat 38, Amsterdam, Netherlands","Van Speijkstraat 38, Amsterdam, Netherlands",52.3677847,4.8607417,"OK",2137.94874993149,"De Krommert","40",TRUE
"Van Speijkstraat 4, Amsterdam, Netherlands","Van Speijkstraat 4_10, Amsterdam, Netherlands",52.3666939,4.8609804,"OK",2159.31763630188,"De Krommert","40",TRUE
"Van Speijkstraat 43, Amsterdam, Netherlands","Van Speijkstraat 43_45, Amsterdam, Netherlands",52.3672445,4.8604985,"OK",2171.15456411125,"De Krommert","40",TRUE
"Van Speijkstraat 44, Amsterdam, Netherlands","Van Speijkstraat 44_46, Amsterdam, Netherlands",52.3679465,4.8607111,"OK",2135.04364682665,"De Krommert","40",TRUE
"Van Speijkstraat 47, Amsterdam, Netherlands","Van Speijkstraat 47_49, Amsterdam, Netherlands",52.3673788,4.8604761,"OK",2168.17340991456,"De Krommert","40",TRUE
"Van Speijkstraat 67, Amsterdam, Netherlands","Van Speijkstraat 67_69, Amsterdam, Netherlands",52.3679981,4.860373,"OK",2155.71487087608,"De Krommert","40",TRUE
"Van Speijkstraat 71, Amsterdam, Netherlands","Van Speijkstraat 71_73, Amsterdam, Netherlands",52.3681146,4.8603536,"OK",2153.61249054653,"De Krommert","40",TRUE
"Van Speijkstraat 75, Amsterdam, Netherlands","Van Speijkstraat 75_77, Amsterdam, Netherlands",52.368232,4.8603341,"OK",2151.56833224521,"De Krommert","40",TRUE
"Van Speijkstraat 79, Amsterdam, Netherlands","Van Speijkstraat 79_81, Amsterdam, Netherlands",52.3683486,4.8603147,"OK",2149.61773713237,"De Krommert","40",TRUE
"Van Speijkstraat 83, Amsterdam, Netherlands","Van Speijkstraat 83_85, Amsterdam, Netherlands",52.3684652,4.8602953,"OK",2147.74455781644,"De Krommert","40",TRUE
"Van Speijkstraat 87, Amsterdam, Netherlands","Van Speijkstraat 87_89, Amsterdam, Netherlands",52.3685818,4.8602759,"OK",2145.94899702374,"De Krommert","40",TRUE
"Van Speijkstraat 90, Amsterdam, Netherlands","Van Speijkstraat 90, Amsterdam, Netherlands",52.368945,4.8605556,"OK",2118.2418113797,"De Krommert","40",TRUE
"Van Speijkstraat 91, Amsterdam, Netherlands","Van Speijkstraat 91_93, Amsterdam, Netherlands",52.368856,4.8602691,"OK",2139.45447988763,"De Krommert","40",TRUE
"Van Speijkstraat 92, Amsterdam, Netherlands","Van Speijkstraat 92, Amsterdam, Netherlands",52.3689163,4.8605087,"OK",2122.05796385815,"De Krommert","40",TRUE
"Van Speijkstraat 95, Amsterdam, Netherlands","Van Speijkstraat 95_97, Amsterdam, Netherlands",52.3689953,4.8603338,"OK",2131.78007187727,"De Krommert","40",TRUE
"Van Speijkstraat 99, Amsterdam, Netherlands","Van Speijkstraat 99_101, Amsterdam, Netherlands",52.3690841,4.8601896,"OK",2139.28748761779,"De Krommert","40",TRUE
"Van Speykstraat 16, Amsterdam, Netherlands","Van Speykstraat 16, Amsterdam, Netherlands",52.3669188,4.8608859,"OK",2157.28291316731,"De Krommert","40",TRUE
"Van Speykstraat 18, Amsterdam, Netherlands","Van Speykstraat 18, Amsterdam, Netherlands",52.3670303,4.8608673,"OK",2154.56089938179,"De Krommert","40",TRUE
"Van Speykstraat 20, Amsterdam, Netherlands","Van Speykstraat 20, Amsterdam, Netherlands",52.3671024,4.8608553,"OK",2152.83559731701,"De Krommert","40",TRUE
"Van Speykstraat 22, Amsterdam, Netherlands","Van Speykstraat 22, Amsterdam, Netherlands",52.3671825,4.860842,"OK",2150.95064752973,"De Krommert","40",TRUE
"Van Speykstraat 24, Amsterdam, Netherlands","Van Speykstraat 24, Amsterdam, Netherlands",52.3672343,4.8608073,"OK",2151.44447382662,"De Krommert","40",TRUE
"Van Speykstraat 26, Amsterdam, Netherlands","Van Speykstraat 26, Amsterdam, Netherlands",52.3673355,4.8608165,"OK",2147.4556651571,"De Krommert","40",TRUE
"Van Speykstraat 28, Amsterdam, Netherlands","Van Speykstraat 28, Amsterdam, Netherlands",52.3674075,4.8608045,"OK",2145.85621923588,"De Krommert","40",TRUE
"Van Speykstraat 41, Amsterdam, Netherlands","Van Speykstraat 41_43, Amsterdam, Netherlands",52.3671724,4.8605105,"OK",2172.79783547447,"De Krommert","40",TRUE
"Van Speykstraat 47, Amsterdam, Netherlands","Van Speykstraat 47_55, Amsterdam, Netherlands",52.3673788,4.8604761,"OK",2168.17340991456,"De Krommert","40",TRUE
"Van Speykstraat 62, Amsterdam, Netherlands","Van Speykstraat 62, Amsterdam, Netherlands",52.3684681,4.860628,"OK",2125.67580623346,"De Krommert","40",TRUE
"Van Speykstraat 64, Amsterdam, Netherlands","Van Speykstraat 64, Amsterdam, Netherlands",52.3685462,4.8605756,"OK",2127.05043598774,"De Krommert","40",TRUE
"Van Speykstraat 66, Amsterdam, Netherlands","Van Speykstraat 66, Amsterdam, Netherlands",52.3685667,4.8606113,"OK",2124.14583577457,"De Krommert","40",TRUE
"Van Speykstraat 68, Amsterdam, Netherlands","Van Speykstraat 68, Amsterdam, Netherlands",52.3686366,4.8605656,"OK",2125.3376079892,"De Krommert","40",TRUE
"Van Speykstraat 70, Amsterdam, Netherlands","Van Speykstraat 70, Amsterdam, Netherlands",52.3686446,4.8603888,"OK",2136.84116869314,"De Krommert","40",TRUE
"Van Swindendwarsstraat 1, Amsterdam, Netherlands","Van Swindendwarsstraat 1, Amsterdam, Netherlands",52.3613253,4.9256261,"OK",2703.47461833872,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 10, Amsterdam, Netherlands","Van Swindendwarsstraat 10, Amsterdam, Netherlands",52.3613253,4.9256261,"OK",2703.47461833872,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 12, Amsterdam, Netherlands","Van Swindendwarsstraat 12, Amsterdam, Netherlands",52.3612805,4.9255515,"OK",2701.45500206002,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 13, Amsterdam, Netherlands","Van Swindendwarsstraat 13_2, Amsterdam, Netherlands",52.3613253,4.9256261,"OK",2703.47461833872,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 17, Amsterdam, Netherlands","Van Swindendwarsstraat 17, Amsterdam, Netherlands",52.3613253,4.9256261,"OK",2703.47461833872,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 2, Amsterdam, Netherlands","Van Swindendwarsstraat 2_4, Amsterdam, Netherlands",52.3615574,4.9253832,"OK",2676.5211546239,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 24, Amsterdam, Netherlands","Van Swindendwarsstraat 24, Amsterdam, Netherlands",52.3612193,4.9255887,"OK",2706.98889690021,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 4, Amsterdam, Netherlands","Van Swindendwarsstraat 4, Amsterdam, Netherlands",52.3614898,4.9254243,"OK",2682.59324636632,"Dapperbuurt","29",TRUE
"Van Swindendwarsstraat 5, Amsterdam, Netherlands","Van Swindendwarsstraat 5_11_1, Amsterdam, Netherlands",52.3613253,4.9256261,"OK",2703.47461833872,"Dapperbuurt","29",TRUE
"Van Walbeeckstraat 100, Amsterdam, Netherlands","Van Walbeeckstraat 100, Amsterdam, Netherlands",52.3628616,4.8511541,"OK",2937.56078449528,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 102, Amsterdam, Netherlands","Van Walbeeckstraat 102_104, Amsterdam, Netherlands",52.3629278,4.8511998,"OK",2931.83858817359,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16_18, Amsterdam, Netherlands",52.3603084,52.3603084,"OK",3174229.48864446,NA,NA,TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16_18, Amsterdam, Netherlands",4.8512434,4.8512434,"OK",5268424.21924293,NA,NA,TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16_18, Amsterdam, Netherlands",4.8512434,4.8512434,"OK",5268424.21924293,NA,NA,TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16_18, Amsterdam, Netherlands",52.3603084,52.3603084,"OK",3174229.48864446,NA,NA,TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16, Amsterdam, Netherlands",52.3603084,52.3603084,"OK",3174229.48864446,NA,NA,TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16, Amsterdam, Netherlands",4.8512434,4.8512434,"OK",5268424.21924293,NA,NA,TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16, Amsterdam, Netherlands",4.8512434,4.8512434,"OK",5268424.21924293,NA,NA,TRUE
"Van Walbeeckstraat 16, Amsterdam, Netherlands","Van Walbeeckstraat 16, Amsterdam, Netherlands",52.3603084,52.3603084,"OK",3174229.48864446,NA,NA,TRUE
"Van Walbeeckstraat 18, Amsterdam, Netherlands","Van Walbeeckstraat 18, Amsterdam, Netherlands",52.3603274,4.8512392,"OK",3052.9109466321,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 20, Amsterdam, Netherlands","Van Walbeeckstraat 20, Amsterdam, Netherlands",52.3603993,4.8512366,"OK",3049.35002444501,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 25, Amsterdam, Netherlands","Van Walbeeckstraat 25, Amsterdam, Netherlands",52.3605861,4.8508357,"OK",3064.06865635635,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 36, Amsterdam, Netherlands","Van Walbeeckstraat 36, Amsterdam, Netherlands",52.3608575,4.8512217,"OK",3026.95427581385,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 49, Amsterdam, Netherlands","Van Walbeeckstraat 49, Amsterdam, Netherlands",52.3612692,4.8508122,"OK",3031.70923621282,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 51, Amsterdam, Netherlands","Van Walbeeckstraat 51, Amsterdam, Netherlands",52.3613141,4.8508363,"OK",3028.06238460344,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 57, Amsterdam, Netherlands","Van Walbeeckstraat 57, Amsterdam, Netherlands",52.3614938,4.8508048,"OK",3021.39171741499,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 59, Amsterdam, Netherlands","Van Walbeeckstraat 59, Amsterdam, Netherlands",52.3615592,4.8510189,"OK",3005.09536621065,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 74, Amsterdam, Netherlands","Van Walbeeckstraat 74, Amsterdam, Netherlands",52.3621426,4.8511774,"OK",2968.07317594637,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 76, Amsterdam, Netherlands","Van Walbeeckstraat 76_78, Amsterdam, Netherlands",52.3621785,4.8511762,"OK",2966.50819989552,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81, Amsterdam, Netherlands",52.3623385,52.3623385,"OK",3174285.70495755,NA,NA,TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81, Amsterdam, Netherlands",4.8507848,4.8507848,"OK",5268474.96172337,NA,NA,TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81, Amsterdam, Netherlands",52.3623385,52.3623385,"OK",3174285.70495755,NA,NA,TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81, Amsterdam, Netherlands",4.8507848,4.8507848,"OK",5268474.96172337,NA,NA,TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81_87, Amsterdam, Netherlands",52.3623385,52.3623385,"OK",3174285.70495755,NA,NA,TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81_87, Amsterdam, Netherlands",4.8507848,4.8507848,"OK",5268474.96172337,NA,NA,TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81_87, Amsterdam, Netherlands",52.3623385,52.3623385,"OK",3174285.70495755,NA,NA,TRUE
"Van Walbeeckstraat 81, Amsterdam, Netherlands","Van Walbeeckstraat 81_87, Amsterdam, Netherlands",4.8507848,4.8507848,"OK",5268474.96172337,NA,NA,TRUE
"Van Walbeeckstraat 83, Amsterdam, Netherlands","Van Walbeeckstraat 83, Amsterdam, Netherlands",52.3623924,4.8507799,"OK",2981.55828108621,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84_92, Amsterdam, Netherlands",52.3624121,52.3624121,"OK",3174287.74315858,NA,NA,TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84_92, Amsterdam, Netherlands",52.3624121,52.3624121,"OK",3174287.74315858,NA,NA,TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84_92, Amsterdam, Netherlands",4.8511685,4.8511685,"OK",5268432.50664197,NA,NA,TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84_92, Amsterdam, Netherlands",4.8511685,4.8511685,"OK",5268432.50664197,NA,NA,TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84, Amsterdam, Netherlands",52.3624121,52.3624121,"OK",3174287.74315858,NA,NA,TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84, Amsterdam, Netherlands",52.3624121,52.3624121,"OK",3174287.74315858,NA,NA,TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84, Amsterdam, Netherlands",4.8511685,4.8511685,"OK",5268432.50664197,NA,NA,TRUE
"Van Walbeeckstraat 84, Amsterdam, Netherlands","Van Walbeeckstraat 84, Amsterdam, Netherlands",4.8511685,4.8511685,"OK",5268432.50664197,NA,NA,TRUE
"Van Walbeeckstraat 85, Amsterdam, Netherlands","Van Walbeeckstraat 85, Amsterdam, Netherlands",52.3624524,4.850753,"OK",2980.57651088703,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 86, Amsterdam, Netherlands","Van Walbeeckstraat 86, Amsterdam, Netherlands",52.3624841,4.8511662,"OK",2953.35814698201,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 87, Amsterdam, Netherlands","Van Walbeeckstraat 87, Amsterdam, Netherlands",52.3624974,4.8507541,"OK",2978.51983761884,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 88, Amsterdam, Netherlands","Van Walbeeckstraat 88, Amsterdam, Netherlands",52.3625201,4.851165,"OK",2951.8323755485,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 90, Amsterdam, Netherlands","Van Walbeeckstraat 90, Amsterdam, Netherlands",52.3625919,4.8511626,"OK",2948.80362514891,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 92, Amsterdam, Netherlands","Van Walbeeckstraat 92, Amsterdam, Netherlands",52.3626368,4.8511604,"OK",2946.96278158309,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 93, Amsterdam, Netherlands","Van Walbeeckstraat 93, Amsterdam, Netherlands",52.362662,4.8507711,"OK",2970.24322644374,"Westindische buurt","43",TRUE
"Van Walbeeckstraat 95, Amsterdam, Netherlands","Van Walbeeckstraat 95, Amsterdam, Netherlands",52.3626866,4.8508326,"OK",2965.31687575921,"Westindische buurt","43",TRUE
"van Woustraat 101, Amsterdam, Netherlands","van Woustraat 101, Amsterdam, Netherlands",52.3541758,4.9020941,"OK",2239.24583542139,"Nieuwe Pijp","25",TRUE
"van Woustraat 103, Amsterdam, Netherlands","van Woustraat 103, Amsterdam, Netherlands",52.3541465,4.9021988,"OK",2244.74582524049,"Nieuwe Pijp","25",TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105, Amsterdam, Netherlands",4.9020134,4.9020134,"OK",5262808.78759839,NA,NA,TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105, Amsterdam, Netherlands",4.9020134,4.9020134,"OK",5262808.78759839,NA,NA,TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105, Amsterdam, Netherlands",52.3540865,52.3540865,"OK",3174057.23330466,NA,NA,TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105, Amsterdam, Netherlands",52.3540865,52.3540865,"OK",3174057.23330466,NA,NA,TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105_107_109, Amsterdam, Netherlands",4.9020134,4.9020134,"OK",5262808.78759839,NA,NA,TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105_107_109, Amsterdam, Netherlands",4.9020134,4.9020134,"OK",5262808.78759839,NA,NA,TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105_107_109, Amsterdam, Netherlands",52.3540865,52.3540865,"OK",3174057.23330466,NA,NA,TRUE
"van Woustraat 105, Amsterdam, Netherlands","van Woustraat 105_107_109, Amsterdam, Netherlands",52.3540865,52.3540865,"OK",3174057.23330466,NA,NA,TRUE
"van Woustraat 107, Amsterdam, Netherlands","van Woustraat 107, Amsterdam, Netherlands",52.3540885,4.9020328,"OK",2246.97103547652,"Nieuwe Pijp","25",TRUE
"van Woustraat 109, Amsterdam, Netherlands","van Woustraat 109, Amsterdam, Netherlands",52.3540047,4.9021779,"OK",2259.09187221999,"Nieuwe Pijp","25",TRUE
"van Woustraat 112, Amsterdam, Netherlands","van Woustraat 112, Amsterdam, Netherlands",52.354001,4.9016371,"OK",2247.22828827658,"Nieuwe Pijp","25",TRUE
"van Woustraat 113, Amsterdam, Netherlands","van Woustraat 113, Amsterdam, Netherlands",52.3538168,4.9023608,"OK",2282.99530015363,"Nieuwe Pijp","25",TRUE
"van Woustraat 114, Amsterdam, Netherlands","van Woustraat 114, Amsterdam, Netherlands",52.3539569,4.9016818,"OK",2252.85953236134,"Nieuwe Pijp","25",TRUE
"van Woustraat 115, Amsterdam, Netherlands","van Woustraat 115, Amsterdam, Netherlands",52.3537744,4.9023792,"OK",2287.8577744758,"Nieuwe Pijp","25",TRUE
"van Woustraat 119, Amsterdam, Netherlands","van Woustraat 119, Amsterdam, Netherlands",52.3536874,4.9024675,"OK",2299.01241048159,"Nieuwe Pijp","25",TRUE
"van Woustraat 120, Amsterdam, Netherlands","van Woustraat 120, Amsterdam, Netherlands",52.3536978,4.9019636,"OK",2286.38917644594,"Nieuwe Pijp","25",TRUE
"van Woustraat 121, Amsterdam, Netherlands","van Woustraat 121, Amsterdam, Netherlands",52.3535871,4.9024944,"OK",2310.12696294681,"Nieuwe Pijp","25",TRUE
"van Woustraat 122, Amsterdam, Netherlands","van Woustraat 122, Amsterdam, Netherlands",52.3536264,4.9020902,"OK",2296.73843376234,"Nieuwe Pijp","25",TRUE
"van Woustraat 124, Amsterdam, Netherlands","van Woustraat 124, Amsterdam, Netherlands",52.3535658,4.9020844,"OK",2302.97051373794,"Nieuwe Pijp","25",TRUE
"van Woustraat 130, Amsterdam, Netherlands","van Woustraat 130, Amsterdam, Netherlands",52.3533118,4.9022744,"OK",2333.92636646579,"Nieuwe Pijp","25",TRUE
"van Woustraat 138, Amsterdam, Netherlands","van Woustraat 138, Amsterdam, Netherlands",52.3531857,4.9024114,"OK",2350.26360006705,"Nieuwe Pijp","25",TRUE
"van Woustraat 145, Amsterdam, Netherlands","van Woustraat 145, Amsterdam, Netherlands",52.3529669,4.9029874,"OK",2386.47586856855,"Nieuwe Pijp","25",TRUE
"van Woustraat 147, Amsterdam, Netherlands","van Woustraat 147, Amsterdam, Netherlands",52.352921,4.902991,"OK",2391.3552909171,"Nieuwe Pijp","25",TRUE
"van Woustraat 149, Amsterdam, Netherlands","van Woustraat 149, Amsterdam, Netherlands",52.3528786,4.9030449,"OK",2397.04970759193,"Nieuwe Pijp","25",TRUE
"van Woustraat 151, Amsterdam, Netherlands","van Woustraat 151, Amsterdam, Netherlands",52.3528148,4.9031393,"OK",2405.9343299617,"Nieuwe Pijp","25",TRUE
"van Woustraat 16, Amsterdam, Netherlands","van Woustraat 16, Amsterdam, Netherlands",52.3568973,4.8994314,"OK",1893.9589981123,"Oude Pijp","24",TRUE
"van Woustraat 166, Amsterdam, Netherlands","van Woustraat 166, Amsterdam, Netherlands",52.3522892,4.9028632,"OK",2454.58050192123,"Nieuwe Pijp","25",TRUE
"van Woustraat 167, Amsterdam, Netherlands","van Woustraat 167, Amsterdam, Netherlands",52.352118,4.9033469,"OK",2483.60872111114,"Diamantbuurt","26",TRUE
"van Woustraat 169, Amsterdam, Netherlands","van Woustraat 169, Amsterdam, Netherlands",52.3520578,4.9034206,"OK",2491.61984639947,"Diamantbuurt","26",TRUE
